transaction_id,timestamp,amount,sender_bank,receiver_bank,payment_method,upi_app,bank_health,latency_ms,payment_status,timeout,error_code
TXN0000206,2026-01-01 06:48:29,235.1,KOTAK,INDUSIND,UPI,PhonePe,NORMAL,1587.28,SUCCESS,0,NONE
TXN0000207,2026-01-01 06:48:38,157.08,ICICI,BOB,UPI,Paytm,NORMAL,592.6,SUCCESS,0,NONE
TXN0000208,2026-01-01 06:49:36,330.2,KOTAK,SBI,UPI,GooglePay,NORMAL,688.05,SUCCESS,0,NONE
TXN0000209,2026-01-01 06:49:46,412.65,BOB,CANARA,UPI,BHIM,NORMAL,583.03,SUCCESS,0,NONE
TXN0000210,2026-01-01 06:50:25,434.85,BOB,BOB,UPI,Paytm,NORMAL,1221.43,SUCCESS,1,NONE
TXN0000211,2026-01-01 06:51:53,84.97,AXIS,INDUSIND,UPI,BHIM,NORMAL,1397.45,SUCCESS,0,NONE
TXN0000212,2026-01-01 06:53:15,602.04,IDFC,AXIS,UPI,PhonePe,NORMAL,1599.11,SUCCESS,0,NONE
TXN0000213,2026-01-01 06:53:40,248.5,KOTAK,PNB,UPI,PhonePe,NORMAL,2358.52,SUCCESS,0,NONE
TXN0000214,2026-01-01 06:55:30,210.04,AXIS,HDFC,UPI,PhonePe,NORMAL,1362.31,SUCCESS,0,NONE
TXN0000215,2026-01-01 06:56:31,412.04,IDFC,AXIS,UPI,PhonePe,NORMAL,518.23,SUCCESS,0,NONE
TXN0000216,2026-01-01 06:57:44,2436.99,IDFC,AXIS,UPI,Paytm,NORMAL,723.13,SUCCESS,0,NONE
TXN0000217,2026-01-01 07:00:00,249.31,KOTAK,CANARA,UPI,BHIM,NORMAL,2651.2,FAILED,0,NETWORK_TIMEOUT
TXN0000218,2026-01-01 07:01:18,256.86,SBI,IDFC,UPI,BHIM,NORMAL,761.24,SUCCESS,0,NONE
TXN0000219,2026-01-01 07:02:05,99.24,IDFC,CANARA,UPI,GooglePay,NORMAL,837.95,SUCCESS,1,NONE
TXN0000220,2026-01-01 07:02:45,241.07,IDFC,BOB,UPI,PhonePe,NORMAL,1477.69,SUCCESS,0,NONE
TXN0000221,2026-01-01 07:03:38,40.69,ICICI,CANARA,UPI,BHIM,NORMAL,1841.71,SUCCESS,0,NONE
TXN0000222,2026-01-01 07:04:21,1201.1,BOB,HDFC,UPI,BHIM,NORMAL,1638.48,SUCCESS,0,NONE
TXN0000223,2026-01-01 07:04:27,317.6,HDFC,CANARA,UPI,BHIM,NORMAL,2050.16,SUCCESS,0,NONE
TXN0000224,2026-01-01 07:04:28,867.7,HDFC,PNB,UPI,BHIM,NORMAL,1099.11,SUCCESS,0,NONE
TXN0000225,2026-01-01 07:04:37,659.0,SBI,BOB,UPI,Paytm,NORMAL,3019.86,FAILED,0,NETWORK_TIMEOUT
TXN0000226,2026-01-01 07:04:53,3430.08,INDUSIND,ICICI,UPI,Paytm,NORMAL,804.29,SUCCESS,0,NONE
TXN0000227,2026-01-01 07:05:15,1733.38,KOTAK,IDFC,UPI,BHIM,NORMAL,669.64,SUCCESS,0,NONE
TXN0000228,2026-01-01 07:06:58,1045.57,INDUSIND,BOB,UPI,GooglePay,NORMAL,845.81,SUCCESS,0,NONE
TXN0000229,2026-01-01 07:07:45,268.97,INDUSIND,IDFC,UPI,BHIM,NORMAL,1086.23,SUCCESS,0,NONE
TXN0000230,2026-01-01 07:09:56,719.09,AXIS,HDFC,UPI,GooglePay,NORMAL,2012.73,SUCCESS,0,NONE
TXN0000231,2026-01-01 07:11:25,901.51,ICICI,IDFC,UPI,Paytm,NORMAL,1109.04,SUCCESS,0,NONE
TXN0000232,2026-01-01 07:11:26,14279.17,KOTAK,IDFC,UPI,PhonePe,NORMAL,964.68,SUCCESS,0,NONE
TXN0000233,2026-01-01 07:11:28,247.01,ICICI,SBI,UPI,Paytm,NORMAL,1215.35,SUCCESS,0,NONE
TXN0000234,2026-01-01 07:13:45,225.97,ICICI,KOTAK,UPI,PhonePe,NORMAL,986.89,SUCCESS,0,NONE
TXN0000235,2026-01-01 07:14:26,191.04,HDFC,KOTAK,UPI,BHIM,NORMAL,1385.24,SUCCESS,0,NONE
TXN0000236,2026-01-01 07:15:10,1015.03,BOB,INDUSIND,UPI,BHIM,NORMAL,902.28,SUCCESS,0,NONE
TXN0000237,2026-01-01 07:17:11,360.16,PNB,ICICI,UPI,PhonePe,NORMAL,1134.64,SUCCESS,0,NONE
TXN0000238,2026-01-01 07:17:12,170.39,ICICI,KOTAK,UPI,Paytm,NORMAL,555.65,SUCCESS,0,NONE
TXN0000239,2026-01-01 07:17:16,413.23,ICICI,CANARA,UPI,GooglePay,NORMAL,475.73,SUCCESS,0,NONE
TXN0000240,2026-01-01 07:17:32,313.63,IDFC,KOTAK,UPI,Paytm,NORMAL,1097.92,SUCCESS,0,NONE
TXN0000241,2026-01-01 07:17:57,167.18,PNB,KOTAK,UPI,PhonePe,NORMAL,1177.62,SUCCESS,0,NONE
TXN0000242,2026-01-01 07:18:15,594.73,ICICI,AXIS,UPI,Paytm,NORMAL,1684.46,SUCCESS,0,NONE
TXN0000243,2026-01-01 07:19:47,575.56,AXIS,CANARA,UPI,GooglePay,NORMAL,1926.12,SUCCESS,0,NONE
TXN0000244,2026-01-01 07:21:06,74.87,AXIS,HDFC,UPI,GooglePay,NORMAL,958.22,SUCCESS,0,NONE
TXN0000245,2026-01-01 07:22:27,232.92,AXIS,IDFC,UPI,Paytm,NORMAL,1336.83,SUCCESS,0,NONE
TXN0000246,2026-01-01 07:23:31,446.94,ICICI,HDFC,UPI,Paytm,NORMAL,516.11,SUCCESS,0,NONE
TXN0000247,2026-01-01 07:23:33,870.18,CANARA,HDFC,UPI,Paytm,NORMAL,1008.69,SUCCESS,0,NONE
TXN0000248,2026-01-01 07:24:31,85.35,IDFC,CANARA,UPI,BHIM,NORMAL,676.63,SUCCESS,0,NONE
TXN0000249,2026-01-01 07:25:14,359.67,CANARA,HDFC,UPI,Paytm,NORMAL,2113.1,SUCCESS,0,NONE
TXN0000250,2026-01-01 07:26:22,1047.3,PNB,INDUSIND,UPI,Paytm,NORMAL,2010.14,SUCCESS,0,NONE
TXN0000251,2026-01-01 07:26:56,626.85,BOB,INDUSIND,UPI,BHIM,NORMAL,1065.03,SUCCESS,0,NONE
TXN0000252,2026-01-01 07:27:45,382.12,CANARA,SBI,UPI,Paytm,NORMAL,999.26,SUCCESS,0,NONE
TXN0000253,2026-01-01 07:27:50,912.65,ICICI,AXIS,UPI,Paytm,NORMAL,1549.66,FAILED,0,BANK_SERVER_ERROR
TXN0000254,2026-01-01 07:30:13,1336.89,IDFC,ICICI,UPI,GooglePay,NORMAL,577.08,SUCCESS,0,NONE
TXN0000255,2026-01-01 07:30:17,143.02,SBI,AXIS,UPI,PhonePe,NORMAL,1294.14,SUCCESS,0,NONE
TXN0000256,2026-01-01 07:30:49,208.95,SBI,INDUSIND,UPI,Paytm,NORMAL,651.15,SUCCESS,0,NONE
TXN0000257,2026-01-01 07:31:18,122.88,ICICI,KOTAK,UPI,GooglePay,NORMAL,834.06,SUCCESS,0,NONE
TXN0000258,2026-01-01 07:32:04,1193.19,IDFC,IDFC,UPI,Paytm,NORMAL,574.94,SUCCESS,0,NONE
TXN0000259,2026-01-01 07:33:23,274.22,PNB,INDUSIND,UPI,PhonePe,NORMAL,1720.55,SUCCESS,0,NONE
TXN0000260,2026-01-01 07:33:57,1759.4,BOB,BOB,UPI,Paytm,NORMAL,1635.3,SUCCESS,0,NONE
TXN0000261,2026-01-01 07:34:31,802.74,PNB,KOTAK,UPI,PhonePe,NORMAL,1862.2,SUCCESS,0,NONE
TXN0000262,2026-01-01 07:34:44,186.44,PNB,PNB,UPI,PhonePe,NORMAL,833.51,SUCCESS,0,NONE
TXN0000263,2026-01-01 07:34:59,331.2,IDFC,KOTAK,UPI,Paytm,NORMAL,1510.28,SUCCESS,0,NONE
TXN0000264,2026-01-01 07:35:03,108.22,SBI,IDFC,UPI,PhonePe,NORMAL,1110.59,SUCCESS,0,NONE
TXN0000265,2026-01-01 07:38:10,171.84,INDUSIND,INDUSIND,UPI,PhonePe,NORMAL,759.52,SUCCESS,0,NONE
TXN0000266,2026-01-01 07:40:07,803.85,ICICI,BOB,UPI,Paytm,NORMAL,1216.51,SUCCESS,0,NONE
TXN0000267,2026-01-01 07:41:16,305.78,PNB,INDUSIND,UPI,PhonePe,NORMAL,1148.49,SUCCESS,0,NONE
TXN0000268,2026-01-01 07:42:14,1504.42,CANARA,ICICI,UPI,GooglePay,NORMAL,1034.1,SUCCESS,0,NONE
TXN0000269,2026-01-01 07:42:40,424.47,INDUSIND,AXIS,UPI,Paytm,NORMAL,1782.39,SUCCESS,0,NONE
TXN0000270,2026-01-01 07:42:47,147.8,BOB,KOTAK,UPI,BHIM,NORMAL,763.57,SUCCESS,0,NONE
TXN0000271,2026-01-01 07:43:01,615.06,INDUSIND,INDUSIND,UPI,Paytm,NORMAL,1183.21,SUCCESS,0,NONE
TXN0000272,2026-01-01 07:43:44,322.05,KOTAK,HDFC,UPI,BHIM,NORMAL,937.2,SUCCESS,0,NONE
TXN0000273,2026-01-01 07:44:09,132.81,KOTAK,PNB,UPI,GooglePay,NORMAL,722.94,FAILED,0,BANK_SERVER_ERROR
TXN0000274,2026-01-01 07:45:04,147.69,CANARA,KOTAK,UPI,GooglePay,NORMAL,1590.86,SUCCESS,0,NONE
TXN0000275,2026-01-01 07:45:24,756.84,BOB,BOB,UPI,PhonePe,NORMAL,541.15,SUCCESS,0,NONE
TXN0000276,2026-01-01 07:45:29,1065.24,PNB,INDUSIND,UPI,BHIM,NORMAL,1971.99,SUCCESS,0,NONE
TXN0000277,2026-01-01 07:47:16,110.62,HDFC,BOB,UPI,PhonePe,NORMAL,1086.77,SUCCESS,0,NONE
TXN0000278,2026-01-01 07:47:35,246.33,BOB,AXIS,UPI,Paytm,NORMAL,954.18,SUCCESS,0,NONE
TXN0000279,2026-01-01 07:47:55,2104.72,IDFC,INDUSIND,UPI,GooglePay,NORMAL,565.05,SUCCESS,0,NONE
TXN0000280,2026-01-01 07:48:33,362.42,SBI,INDUSIND,UPI,Paytm,NORMAL,876.05,SUCCESS,0,NONE
TXN0000281,2026-01-01 07:48:36,359.6,INDUSIND,PNB,UPI,Paytm,NORMAL,1083.98,SUCCESS,0,NONE
TXN0000282,2026-01-01 07:49:03,561.54,CANARA,ICICI,UPI,Paytm,NORMAL,1000.41,SUCCESS,0,NONE
TXN0000283,2026-01-01 07:49:25,684.26,PNB,AXIS,UPI,Paytm,NORMAL,1084.79,SUCCESS,0,NONE
TXN0000284,2026-01-01 07:49:49,84.52,INDUSIND,HDFC,UPI,Paytm,NORMAL,1852.7,FAILED,0,BANK_TIMEOUT
TXN0000285,2026-01-01 07:50:06,574.6,KOTAK,PNB,UPI,BHIM,NORMAL,1287.28,SUCCESS,1,NONE
TXN0000286,2026-01-01 07:50:34,995.98,AXIS,BOB,UPI,Paytm,NORMAL,859.46,SUCCESS,0,NONE
TXN0000287,2026-01-01 07:50:41,3914.35,HDFC,KOTAK,UPI,GooglePay,NORMAL,1275.22,SUCCESS,0,NONE
TXN0000288,2026-01-01 07:52:41,48.38,SBI,SBI,UPI,BHIM,NORMAL,748.59,SUCCESS,0,NONE
TXN0000289,2026-01-01 07:52:53,782.8,PNB,BOB,UPI,BHIM,NORMAL,1627.13,SUCCESS,0,NONE
TXN0000290,2026-01-01 07:53:54,85.91,KOTAK,PNB,UPI,BHIM,NORMAL,521.22,SUCCESS,0,NONE
TXN0000291,2026-01-01 07:53:59,905.11,SBI,ICICI,UPI,BHIM,NORMAL,783.99,SUCCESS,0,NONE
TXN0000292,2026-01-01 07:55:19,492.94,CANARA,INDUSIND,UPI,BHIM,NORMAL,716.82,SUCCESS,0,NONE
TXN0000293,2026-01-01 07:55:43,559.55,IDFC,INDUSIND,UPI,BHIM,NORMAL,760.82,SUCCESS,0,NONE
TXN0000294,2026-01-01 07:55:46,135.86,ICICI,CANARA,UPI,BHIM,NORMAL,712.64,SUCCESS,0,NONE
TXN0000295,2026-01-01 07:56:40,149.82,KOTAK,SBI,UPI,BHIM,NORMAL,1293.57,SUCCESS,0,NONE
TXN0000296,2026-01-01 07:57:00,127.41,ICICI,INDUSIND,UPI,PhonePe,NORMAL,1095.09,SUCCESS,0,NONE
TXN0000297,2026-01-01 07:58:31,573.43,CANARA,KOTAK,UPI,Paytm,NORMAL,1079.87,SUCCESS,0,NONE
TXN0000298,2026-01-01 07:58:59,2039.84,CANARA,AXIS,UPI,BHIM,NORMAL,1219.69,SUCCESS,0,NONE
TXN0000299,2026-01-01 07:59:37,267.1,INDUSIND,CANARA,UPI,BHIM,NORMAL,717.77,SUCCESS,0,NONE
TXN0000300,2026-01-01 08:00:04,1001.72,AXIS,BOB,UPI,Paytm,NORMAL,994.43,SUCCESS,0,NONE
TXN0000301,2026-01-01 08:00:08,294.94,BOB,ICICI,UPI,Paytm,NORMAL,693.08,SUCCESS,0,NONE
TXN0000302,2026-01-01 08:00:11,222.65,CANARA,IDFC,UPI,BHIM,NORMAL,1487.11,SUCCESS,0,NONE
TXN0000303,2026-01-01 08:00:22,340.14,SBI,BOB,UPI,BHIM,NORMAL,806.66,SUCCESS,1,NONE
TXN0000304,2026-01-01 08:00:24,174.05,AXIS,CANARA,UPI,GooglePay,NORMAL,936.84,SUCCESS,0,NONE
TXN0000305,2026-01-01 08:00:56,72.64,INDUSIND,KOTAK,UPI,Paytm,NORMAL,1408.5,SUCCESS,0,NONE
TXN0000306,2026-01-01 08:02:11,1457.26,HDFC,PNB,UPI,GooglePay,NORMAL,1011.36,SUCCESS,0,NONE
TXN0000307,2026-01-01 08:02:13,282.61,SBI,SBI,UPI,Paytm,NORMAL,995.03,SUCCESS,0,NONE
TXN0000308,2026-01-01 08:02:33,1143.86,PNB,IDFC,UPI,PhonePe,NORMAL,970.44,SUCCESS,0,NONE
TXN0000309,2026-01-01 08:02:57,378.51,SBI,IDFC,UPI,Paytm,NORMAL,400.72,SUCCESS,0,NONE
TXN0000310,2026-01-01 08:03:21,312.62,CANARA,IDFC,UPI,PhonePe,NORMAL,1566.01,SUCCESS,0,NONE
TXN0000311,2026-01-01 08:04:20,445.04,SBI,ICICI,UPI,BHIM,NORMAL,730.43,SUCCESS,0,NONE
TXN0000312,2026-01-01 08:04:21,1073.71,PNB,PNB,UPI,PhonePe,NORMAL,877.48,SUCCESS,0,NONE
TXN0000313,2026-01-01 08:04:51,1179.58,CANARA,PNB,UPI,Paytm,NORMAL,1056.89,SUCCESS,0,NONE
TXN0000314,2026-01-01 08:05:28,411.15,ICICI,AXIS,UPI,PhonePe,NORMAL,1705.87,SUCCESS,0,NONE
TXN0000315,2026-01-01 08:05:29,231.21,HDFC,BOB,UPI,GooglePay,NORMAL,2148.32,SUCCESS,0,NONE
TXN0000316,2026-01-01 08:06:31,2666.55,CANARA,IDFC,UPI,Paytm,NORMAL,1267.49,SUCCESS,0,NONE
TXN0000317,2026-01-01 08:07:05,199.5,CANARA,HDFC,UPI,Paytm,NORMAL,1774.44,SUCCESS,0,NONE
TXN0000318,2026-01-01 08:07:53,221.8,SBI,CANARA,UPI,BHIM,NORMAL,1375.07,SUCCESS,0,NONE
TXN0000319,2026-01-01 08:09:12,494.34,INDUSIND,PNB,UPI,PhonePe,NORMAL,1171.7,SUCCESS,0,NONE
TXN0000320,2026-01-01 08:09:35,134.96,ICICI,CANARA,UPI,GooglePay,NORMAL,1174.87,SUCCESS,0,NONE
TXN0000321,2026-01-01 08:10:11,73.19,PNB,KOTAK,UPI,Paytm,NORMAL,621.75,SUCCESS,0,NONE
TXN0000322,2026-01-01 08:10:15,716.66,PNB,SBI,UPI,PhonePe,NORMAL,1202.05,SUCCESS,0,NONE
TXN0000323,2026-01-01 08:10:49,1478.96,ICICI,SBI,UPI,BHIM,NORMAL,1678.44,SUCCESS,1,NONE
TXN0000324,2026-01-01 08:11:09,938.66,AXIS,HDFC,UPI,GooglePay,NORMAL,1092.01,SUCCESS,0,NONE
TXN0000325,2026-01-01 08:12:08,937.86,SBI,HDFC,UPI,GooglePay,NORMAL,964.7,SUCCESS,0,NONE
TXN0000326,2026-01-01 08:12:33,254.48,AXIS,PNB,UPI,Paytm,NORMAL,640.36,SUCCESS,0,NONE
TXN0000327,2026-01-01 08:12:37,1076.38,SBI,AXIS,UPI,Paytm,NORMAL,1085.08,SUCCESS,0,NONE
TXN0000328,2026-01-01 08:13:03,618.98,ICICI,BOB,UPI,PhonePe,NORMAL,1128.84,FAILED,0,NETWORK_TIMEOUT
TXN0000329,2026-01-01 08:13:12,932.98,PNB,INDUSIND,UPI,Paytm,NORMAL,739.05,SUCCESS,0,NONE
TXN0000330,2026-01-01 08:13:58,327.0,KOTAK,ICICI,UPI,BHIM,NORMAL,1685.97,SUCCESS,0,NONE
TXN0000331,2026-01-01 08:14:29,185.75,PNB,HDFC,UPI,Paytm,NORMAL,517.81,SUCCESS,0,NONE
TXN0000332,2026-01-01 08:14:51,24.46,INDUSIND,BOB,UPI,BHIM,NORMAL,1316.3,SUCCESS,0,NONE
TXN0000333,2026-01-01 08:15:03,982.07,HDFC,SBI,UPI,GooglePay,NORMAL,1172.3,SUCCESS,0,NONE
TXN0000334,2026-01-01 08:16:23,116.44,SBI,BOB,UPI,GooglePay,NORMAL,610.54,SUCCESS,0,NONE
TXN0000335,2026-01-01 08:17:48,676.73,KOTAK,BOB,UPI,GooglePay,NORMAL,724.32,SUCCESS,0,NONE
TXN0000336,2026-01-01 08:18:24,285.76,BOB,ICICI,UPI,PhonePe,NORMAL,1151.2,SUCCESS,0,NONE
TXN0000337,2026-01-01 08:18:49,129.07,SBI,PNB,UPI,PhonePe,NORMAL,1149.57,SUCCESS,0,NONE
TXN0000338,2026-01-01 08:18:49,154.16,BOB,IDFC,UPI,GooglePay,NORMAL,1470.21,SUCCESS,0,NONE
TXN0000339,2026-01-01 08:19:00,1749.43,ICICI,ICICI,UPI,BHIM,NORMAL,685.1,SUCCESS,0,NONE
TXN0000340,2026-01-01 08:19:21,652.05,ICICI,CANARA,UPI,PhonePe,NORMAL,1103.5,SUCCESS,0,NONE
TXN0000341,2026-01-01 08:19:30,349.85,IDFC,BOB,UPI,PhonePe,NORMAL,1062.87,SUCCESS,0,NONE
TXN0000342,2026-01-01 08:19:46,134.92,BOB,KOTAK,UPI,GooglePay,NORMAL,1623.25,SUCCESS,0,NONE
TXN0000343,2026-01-01 08:20:01,837.33,INDUSIND,AXIS,UPI,PhonePe,NORMAL,597.35,SUCCESS,0,NONE
TXN0000344,2026-01-01 08:20:17,513.21,BOB,IDFC,UPI,PhonePe,NORMAL,1239.05,SUCCESS,0,NONE
TXN0000345,2026-01-01 08:20:43,447.21,PNB,INDUSIND,UPI,Paytm,NORMAL,811.95,SUCCESS,0,NONE
TXN0000346,2026-01-01 08:21:51,213.5,KOTAK,ICICI,UPI,PhonePe,NORMAL,1480.51,SUCCESS,0,NONE
TXN0000347,2026-01-01 08:22:02,1182.69,BOB,HDFC,UPI,PhonePe,NORMAL,646.12,SUCCESS,0,NONE
TXN0000348,2026-01-01 08:23:35,218.41,BOB,SBI,UPI,Paytm,NORMAL,710.52,SUCCESS,0,NONE
TXN0000349,2026-01-01 08:23:55,433.12,PNB,BOB,UPI,BHIM,NORMAL,1703.75,SUCCESS,0,NONE
TXN0000350,2026-01-01 08:25:53,1041.18,ICICI,INDUSIND,UPI,BHIM,NORMAL,985.88,SUCCESS,0,NONE
TXN0000351,2026-01-01 08:26:23,1335.18,BOB,INDUSIND,UPI,GooglePay,NORMAL,808.19,SUCCESS,0,NONE
TXN0000352,2026-01-01 08:26:39,243.05,KOTAK,INDUSIND,UPI,BHIM,NORMAL,1142.85,SUCCESS,0,NONE
TXN0000353,2026-01-01 08:27:50,142.83,CANARA,IDFC,UPI,GooglePay,NORMAL,1251.99,SUCCESS,0,NONE
TXN0000354,2026-01-01 08:28:25,517.12,SBI,IDFC,UPI,BHIM,NORMAL,897.34,SUCCESS,0,NONE
TXN0000355,2026-01-01 08:28:39,1584.26,ICICI,AXIS,UPI,Paytm,NORMAL,1296.94,SUCCESS,0,NONE
TXN0000356,2026-01-01 08:28:45,92.25,CANARA,BOB,UPI,Paytm,NORMAL,1098.3,SUCCESS,0,NONE
TXN0000357,2026-01-01 08:29:33,758.26,SBI,SBI,UPI,Paytm,NORMAL,401.32,SUCCESS,0,NONE
TXN0000358,2026-01-01 08:29:45,122.5,KOTAK,IDFC,UPI,GooglePay,NORMAL,909.98,SUCCESS,0,NONE
TXN0000359,2026-01-01 08:29:51,203.24,INDUSIND,INDUSIND,UPI,BHIM,NORMAL,709.11,SUCCESS,0,NONE
TXN0000360,2026-01-01 08:30:18,401.95,IDFC,ICICI,UPI,BHIM,NORMAL,1574.7,FAILED,0,BANK_SERVER_ERROR
TXN0000361,2026-01-01 08:30:34,422.7,IDFC,ICICI,UPI,BHIM,NORMAL,1069.83,SUCCESS,0,NONE
TXN0000362,2026-01-01 08:31:41,343.13,IDFC,SBI,UPI,GooglePay,NORMAL,1325.46,SUCCESS,0,NONE
TXN0000363,2026-01-01 08:31:54,394.96,PNB,PNB,UPI,BHIM,NORMAL,897.04,SUCCESS,0,NONE
TXN0000364,2026-01-01 08:32:09,64.48,AXIS,SBI,UPI,Paytm,NORMAL,647.06,SUCCESS,0,NONE
TXN0000365,2026-01-01 08:32:51,786.22,KOTAK,AXIS,UPI,BHIM,NORMAL,614.52,SUCCESS,0,NONE
TXN0000366,2026-01-01 08:34:05,204.9,ICICI,HDFC,UPI,GooglePay,NORMAL,683.25,SUCCESS,0,NONE
TXN0000367,2026-01-01 08:34:13,6525.88,INDUSIND,HDFC,UPI,BHIM,NORMAL,968.18,SUCCESS,0,NONE
TXN0000368,2026-01-01 08:34:26,752.2,KOTAK,IDFC,UPI,GooglePay,NORMAL,1287.39,SUCCESS,0,NONE
TXN0000369,2026-01-01 08:35:52,261.31,SBI,SBI,UPI,BHIM,NORMAL,912.44,SUCCESS,0,NONE
TXN0000370,2026-01-01 08:36:05,1202.43,INDUSIND,IDFC,UPI,PhonePe,NORMAL,1679.04,SUCCESS,0,NONE
TXN0000371,2026-01-01 08:36:25,253.88,IDFC,ICICI,UPI,PhonePe,NORMAL,1287.39,SUCCESS,0,NONE
TXN0000372,2026-01-01 08:37:21,1570.26,BOB,SBI,UPI,GooglePay,NORMAL,1192.73,SUCCESS,0,NONE
TXN0000373,2026-01-01 08:37:52,929.71,ICICI,AXIS,UPI,PhonePe,NORMAL,1876.23,SUCCESS,0,NONE
TXN0000374,2026-01-01 08:37:56,94.95,CANARA,AXIS,UPI,PhonePe,NORMAL,1007.16,SUCCESS,0,NONE
TXN0000375,2026-01-01 08:38:27,227.1,HDFC,PNB,UPI,PhonePe,NORMAL,1628.68,SUCCESS,0,NONE
TXN0000376,2026-01-01 08:38:29,2903.39,ICICI,SBI,UPI,GooglePay,NORMAL,1002.35,SUCCESS,0,NONE
TXN0000377,2026-01-01 08:39:31,541.5,IDFC,AXIS,UPI,BHIM,NORMAL,672.13,SUCCESS,0,NONE
TXN0000378,2026-01-01 08:40:29,348.92,HDFC,KOTAK,UPI,Paytm,NORMAL,526.61,SUCCESS,0,NONE
TXN0000379,2026-01-01 08:40:53,271.62,INDUSIND,KOTAK,UPI,GooglePay,NORMAL,618.14,SUCCESS,0,NONE
TXN0000380,2026-01-01 08:40:56,559.25,KOTAK,SBI,UPI,BHIM,NORMAL,1436.81,SUCCESS,0,NONE
TXN0000381,2026-01-01 08:41:24,798.92,PNB,IDFC,UPI,Paytm,NORMAL,1942.62,SUCCESS,0,NONE
TXN0000382,2026-01-01 08:43:03,133.35,PNB,CANARA,UPI,Paytm,NORMAL,934.5,SUCCESS,0,NONE
TXN0000383,2026-01-01 08:43:58,171.03,BOB,IDFC,UPI,BHIM,NORMAL,1401.02,SUCCESS,0,NONE
TXN0000384,2026-01-01 08:44:02,745.44,SBI,INDUSIND,UPI,BHIM,NORMAL,905.82,SUCCESS,0,NONE
TXN0000385,2026-01-01 08:44:07,385.61,ICICI,INDUSIND,UPI,GooglePay,NORMAL,1552.86,SUCCESS,0,NONE
TXN0000386,2026-01-01 08:46:22,619.15,KOTAK,KOTAK,UPI,BHIM,NORMAL,1440.5,SUCCESS,0,NONE
TXN0000387,2026-01-01 08:46:55,321.23,PNB,SBI,UPI,Paytm,NORMAL,1297.81,SUCCESS,0,NONE
TXN0000388,2026-01-01 08:47:13,98.98,IDFC,IDFC,UPI,BHIM,NORMAL,1333.29,SUCCESS,0,NONE
TXN0000389,2026-01-01 08:47:19,126.45,IDFC,KOTAK,UPI,PhonePe,NORMAL,901.99,SUCCESS,0,NONE
TXN0000390,2026-01-01 08:47:20,74.68,SBI,ICICI,UPI,Paytm,NORMAL,1607.11,SUCCESS,0,NONE
TXN0000391,2026-01-01 08:47:28,1353.07,HDFC,HDFC,UPI,PhonePe,NORMAL,653.86,SUCCESS,0,NONE
TXN0000392,2026-01-01 08:47:43,166.12,PNB,BOB,UPI,BHIM,NORMAL,1224.98,SUCCESS,0,NONE
TXN0000393,2026-01-01 08:48:15,611.91,ICICI,BOB,UPI,BHIM,NORMAL,928.26,SUCCESS,0,NONE
TXN0000394,2026-01-01 08:48:18,240.64,AXIS,AXIS,UPI,Paytm,NORMAL,1356.37,SUCCESS,0,NONE
TXN0000395,2026-01-01 08:48:51,160.52,INDUSIND,AXIS,UPI,PhonePe,NORMAL,1444.4,SUCCESS,0,NONE
TXN0000396,2026-01-01 08:48:54,492.1,HDFC,SBI,UPI,PhonePe,NORMAL,974.56,SUCCESS,0,NONE
TXN0000397,2026-01-01 08:49:08,1141.81,HDFC,INDUSIND,UPI,PhonePe,NORMAL,795.28,SUCCESS,0,NONE
TXN0000398,2026-01-01 08:49:44,94.62,IDFC,ICICI,UPI,BHIM,NORMAL,1244.1,SUCCESS,0,NONE
TXN0000399,2026-01-01 08:50:12,41.18,CANARA,PNB,UPI,BHIM,NORMAL,2508.48,SUCCESS,0,NONE
TXN0000400,2026-01-01 08:50:24,17.99,IDFC,HDFC,UPI,PhonePe,NORMAL,1203.79,SUCCESS,0,NONE
TXN0000401,2026-01-01 08:50:38,752.75,ICICI,PNB,UPI,BHIM,NORMAL,1469.69,SUCCESS,0,NONE
TXN0000402,2026-01-01 08:50:47,636.26,BOB,INDUSIND,UPI,BHIM,NORMAL,983.67,SUCCESS,0,NONE
TXN0000403,2026-01-01 08:50:54,1327.68,CANARA,ICICI,UPI,BHIM,NORMAL,863.17,SUCCESS,0,NONE
TXN0000404,2026-01-01 08:51:17,1410.62,BOB,HDFC,UPI,Paytm,NORMAL,1248.57,SUCCESS,0,NONE
TXN0000405,2026-01-01 08:51:36,187.01,HDFC,PNB,UPI,Paytm,NORMAL,1157.06,SUCCESS,0,NONE
TXN0000406,2026-01-01 08:51:57,633.53,IDFC,IDFC,UPI,BHIM,NORMAL,530.84,SUCCESS,0,NONE
TXN0000407,2026-01-01 08:52:51,105.22,BOB,HDFC,UPI,Paytm,NORMAL,1536.48,SUCCESS,0,NONE
TXN0000408,2026-01-01 08:52:56,43.74,ICICI,KOTAK,UPI,Paytm,NORMAL,954.58,SUCCESS,0,NONE
TXN0000409,2026-01-01 08:54:24,112.77,HDFC,AXIS,UPI,BHIM,NORMAL,1263.62,SUCCESS,0,NONE
TXN0000410,2026-01-01 08:55:47,178.09,ICICI,PNB,UPI,BHIM,NORMAL,1012.19,SUCCESS,0,NONE
TXN0000411,2026-01-01 08:56:08,395.18,ICICI,SBI,UPI,PhonePe,NORMAL,725.23,SUCCESS,0,NONE
